process,rep,lag,theoretical_acf,acf
ar1_phi_0.5,69,19,1.9073486328125e-06,0.11375180832530338
ar1_phi_0.5,69,20,9.5367431640625e-07,0.07687464329181054
ar1_phi_0.5,70,1,0.5,0.5196330340140815
ar1_phi_0.5,70,2,0.25,0.24888488654682914
ar1_phi_0.5,70,3,0.125,0.06463755785647203
ar1_phi_0.5,70,4,0.0625,0.05292659526136069
ar1_phi_0.5,70,5,0.03125,0.04779114257689807
ar1_phi_0.5,70,6,0.015625,0.025426260500014338
ar1_phi_0.5,70,7,0.0078125,-0.043747783812769316
ar1_phi_0.5,70,8,0.00390625,-0.05673670311095257
ar1_phi_0.5,70,9,0.001953125,-0.08733624131538785
ar1_phi_0.5,70,10,0.0009765625,-0.00403647668084904
ar1_phi_0.5,70,11,0.00048828125,-0.06252974936822571
ar1_phi_0.5,70,12,0.000244140625,-0.06728607842664952
ar1_phi_0.5,70,13,0.0001220703125,-0.17976761289383458
ar1_phi_0.5,70,14,6.103515625e-05,-0.10845962733299827
ar1_phi_0.5,70,15,3.0517578125e-05,-0.06666967814619609
ar1_phi_0.5,70,16,1.52587890625e-05,-0.002260063969670501
ar1_phi_0.5,70,17,7.62939453125e-06,0.03303657383502621
ar1_phi_0.5,70,18,3.814697265625e-06,0.05251324358108805
ar1_phi_0.5,70,19,1.9073486328125e-06,-0.028837853067046722
ar1_phi_0.5,70,20,9.5367431640625e-07,-0.04825496860472691
ar1_phi_0.5,71,1,0.5,0.5363803389720059
ar1_phi_0.5,71,2,0.25,0.243306411101339
ar1_phi_0.5,71,3,0.125,0.09901260579693427
ar1_phi_0.5,71,4,0.0625,0.051030568393015105
ar1_phi_0.5,71,5,0.03125,-0.02640111478597298
ar1_phi_0.5,71,6,0.015625,-0.03426102273366601
ar1_phi_0.5,71,7,0.0078125,-0.07829896760576516
ar1_phi_0.5,71,8,0.00390625,-0.11728618864231896
ar1_phi_0.5,71,9,0.001953125,-0.12800949713937382
ar1_phi_0.5,71,10,0.0009765625,-0.10729043502533528
ar1_phi_0.5,71,11,0.00048828125,-0.0704066792498136
ar1_phi_0.5,71,12,0.000244140625,-0.10252730479512921
ar1_phi_0.5,71,13,0.0001220703125,-0.015183320079414787
ar1_phi_0.5,71,14,6.103515625e-05,-0.0018599020831436938
ar1_phi_0.5,71,15,3.0517578125e-05,-0.04130631995859555
ar1_phi_0.5,71,16,1.52587890625e-05,-0.09627804742503283
ar1_phi_0.5,71,17,7.62939453125e-06,-0.10098764512508064
ar1_phi_0.5,71,18,3.814697265625e-06,-0.06829515790784565
ar1_phi_0.5,71,19,1.9073486328125e-06,-0.029648223482141387
ar1_phi_0.5,71,20,9.5367431640625e-07,-0.0136097169948019
ar1_phi_0.5,72,1,0.5,0.4227549406006093
ar1_phi_0.5,72,2,0.25,0.15067375760630508
ar1_phi_0.5,72,3,0.125,0.0576478115297098
ar1_phi_0.5,72,4,0.0625,0.03823128463770558
ar1_phi_0.5,72,5,0.03125,-0.014900972376080355
ar1_phi_0.5,72,6,0.015625,0.03730000088908196
ar1_phi_0.5,72,7,0.0078125,0.0311496885277386
ar1_phi_0.5,72,8,0.00390625,-0.05444978340098204
ar1_phi_0.5,72,9,0.001953125,-0.024380014962188928
ar1_phi_0.5,72,10,0.0009765625,-0.013866301121534115
ar1_phi_0.5,72,11,0.00048828125,-0.046166929759443996
ar1_phi_0.5,72,12,0.000244140625,0.011477008879153709
ar1_phi_0.5,72,13,0.0001220703125,0.016692516298626267
ar1_phi_0.5,72,14,6.103515625e-05,-0.00995457691136712
ar1_phi_0.5,72,15,3.0517578125e-05,-0.04472782952350688
ar1_phi_0.5,72,16,1.52587890625e-05,-0.06619973527323181
ar1_phi_0.5,72,17,7.62939453125e-06,-0.0750022566200911
ar1_phi_0.5,72,18,3.814697265625e-06,0.025259431352588277
ar1_phi_0.5,72,19,1.9073486328125e-06,-0.017692068218153067
ar1_phi_0.5,72,20,9.5367431640625e-07,-0.0984915960130207
ar1_phi_0.5,73,1,0.5,0.5866146542276437
ar1_phi_0.5,73,2,0.25,0.3865487569248276
ar1_phi_0.5,73,3,0.125,0.23389412602463738
ar1_phi_0.5,73,4,0.0625,0.1445711344749106
ar1_phi_0.5,73,5,0.03125,0.15845268719762134
ar1_phi_0.5,73,6,0.015625,0.10697023336644877
ar1_phi_0.5,73,7,0.0078125,0.09134942474209726
ar1_phi_0.5,73,8,0.00390625,-0.0020707144649198153
ar1_phi_0.5,73,9,0.001953125,0.03026933051830998
ar1_phi_0.5,73,10,0.0009765625,0.06007805429389203
ar1_phi_0.5,73,11,0.00048828125,0.09446946801884888
ar1_phi_0.5,73,12,0.000244140625,0.1122825967134065
ar1_phi_0.5,73,13,0.0001220703125,0.12790753614159556
ar1_phi_0.5,73,14,6.103515625e-05,0.16478113192545835
ar1_phi_0.5,73,15,3.0517578125e-05,0.16136513289894788
ar1_phi_0.5,73,16,1.52587890625e-05,0.18441333032034235
ar1_phi_0.5,73,17,7.62939453125e-06,0.15233953410763135
ar1_phi_0.5,73,18,3.814697265625e-06,0.06569090446612004
ar1_phi_0.5,73,19,1.9073486328125e-06,0.08514643928704678
ar1_phi_0.5,73,20,9.5367431640625e-07,0.06178848863438712
ar1_phi_0.5,74,1,0.5,0.4845193684894047
ar1_phi_0.5,74,2,0.25,0.12192376179175464
ar1_phi_0.5,74,3,0.125,0.00943272477075877
ar1_phi_0.5,74,4,0.0625,0.06050053439359328
ar1_phi_0.5,74,5,0.03125,0.07168429235526598
ar1_phi_0.5,74,6,0.015625,0.0656309513190133
ar1_phi_0.5,74,7,0.0078125,0.036109067480241036
ar1_phi_0.5,74,8,0.00390625,-0.04458523368628227
ar1_phi_0.5,74,9,0.001953125,-0.1338961175811219
ar1_phi_0.5,74,10,0.0009765625,-0.17161539953861443
ar1_phi_0.5,74,11,0.00048828125,-0.1392149668178981
ar1_phi_0.5,74,12,0.000244140625,-0.013487392880642976
ar1_phi_0.5,74,13,0.0001220703125,-0.0201454688454088
ar1_phi_0.5,74,14,6.103515625e-05,-0.057615703313431126
ar1_phi_0.5,74,15,3.0517578125e-05,-0.09739377454434445
ar1_phi_0.5,74,16,1.52587890625e-05,-0.10196253258075443
ar1_phi_0.5,74,17,7.62939453125e-06,-0.043490583325659735
ar1_phi_0.5,74,18,3.814697265625e-06,0.04526427108452495
ar1_phi_0.5,74,19,1.9073486328125e-06,0.03884019344971921
ar1_phi_0.5,74,20,9.5367431640625e-07,-0.01342887052407628
ar1_phi_0.5,75,1,0.5,0.46321875999868223
ar1_phi_0.5,75,2,0.25,0.20659630166245355
ar1_phi_0.5,75,3,0.125,0.16457000209625083
ar1_phi_0.5,75,4,0.0625,0.10745972249426623
ar1_phi_0.5,75,5,0.03125,0.07006985110855926
ar1_phi_0.5,75,6,0.015625,0.07072083027485822
ar1_phi_0.5,75,7,0.0078125,0.03810774112096569
ar1_phi_0.5,75,8,0.00390625,-0.03188736371834082
ar1_phi_0.5,75,9,0.001953125,-0.07537227150440491
ar1_phi_0.5,75,10,0.0009765625,-0.06390359691344322
ar1_phi_0.5,75,11,0.00048828125,0.03862899230044653
ar1_phi_0.5,75,12,0.000244140625,0.06170342745382775
ar1_phi_0.5,75,13,0.0001220703125,0.028464074866903596
ar1_phi_0.5,75,14,6.103515625e-05,-0.07428360254069502
ar1_phi_0.5,75,15,3.0517578125e-05,-0.08840485002399023
ar1_phi_0.5,75,16,1.52587890625e-05,-0.07950086129358208
ar1_phi_0.5,75,17,7.62939453125e-06,3.85136850884487e-05
ar1_phi_0.5,75,18,3.814697265625e-06,0.06079025490378593
ar1_phi_0.5,75,19,1.9073486328125e-06,0.013406385363924593
ar1_phi_0.5,75,20,9.5367431640625e-07,0.026105445167040837
ar1_phi_0.5,76,1,0.5,0.535219747212751
ar1_phi_0.5,76,2,0.25,0.23322477185576956
ar1_phi_0.5,76,3,0.125,0.08673916343261284
ar1_phi_0.5,76,4,0.0625,0.0650387403017614
ar1_phi_0.5,76,5,0.03125,0.06443410825315053
ar1_phi_0.5,76,6,0.015625,0.09595085072085749
ar1_phi_0.5,76,7,0.0078125,0.15938431672971784
ar1_phi_0.5,76,8,0.00390625,0.16200109597994644
ar1_phi_0.5,76,9,0.001953125,0.10019937485363661
ar1_phi_0.5,76,10,0.0009765625,0.06262666344997952
ar1_phi_0.5,76,11,0.00048828125,-0.005607710849780053
ar1_phi_0.5,76,12,0.000244140625,-0.0604580025639695
ar1_phi_0.5,76,13,0.0001220703125,0.015359168436616527
ar1_phi_0.5,76,14,6.103515625e-05,0.126171691727872
ar1_phi_0.5,76,15,3.0517578125e-05,0.10124986158186271
ar1_phi_0.5,76,16,1.52587890625e-05,0.04338512965807779
ar1_phi_0.5,76,17,7.62939453125e-06,-0.04916552747494891
ar1_phi_0.5,76,18,3.814697265625e-06,-0.06810292685950242
ar1_phi_0.5,76,19,1.9073486328125e-06,-0.09000112086352584
ar1_phi_0.5,76,20,9.5367431640625e-07,-0.030060047214020866
ar1_phi_0.5,77,1,0.5,0.3999748039991564
ar1_phi_0.5,77,2,0.25,0.036352729371191383
ar1_phi_0.5,77,3,0.125,-0.08277148058674305
ar1_phi_0.5,77,4,0.0625,-0.1597226256038465
ar1_phi_0.5,77,5,0.03125,-0.18164913356723636
ar1_phi_0.5,77,6,0.015625,-0.052938167007191964
ar1_phi_0.5,77,7,0.0078125,0.04562292503441106
ar1_phi_0.5,77,8,0.00390625,0.02335227903980572
ar1_phi_0.5,77,9,0.001953125,0.07206270097543441
ar1_phi_0.5,77,10,0.0009765625,-0.015203225501663522
ar1_phi_0.5,77,11,0.00048828125,-0.05196127232190654
ar1_phi_0.5,77,12,0.000244140625,-0.02317968735776931
ar1_phi_0.5,77,13,0.0001220703125,0.00034675709632973005
ar1_phi_0.5,77,14,6.103515625e-05,0.029335294641673226
ar1_phi_0.5,77,15,3.0517578125e-05,-0.03711728904900765
ar1_phi_0.5,77,16,1.52587890625e-05,-0.06717900153417274
ar1_phi_0.5,77,17,7.62939453125e-06,-0.06075561964087979
ar1_phi_0.5,77,18,3.814697265625e-06,-0.03968570280475664
ar1_phi_0.5,77,19,1.9073486328125e-06,-0.010871757540774643
ar1_phi_0.5,77,20,9.5367431640625e-07,-0.01365049026318232
ar1_phi_0.5,78,1,0.5,0.47465640325148767
ar1_phi_0.5,78,2,0.25,0.2026661346533453
ar1_phi_0.5,78,3,0.125,0.11517858643451685
ar1_phi_0.5,78,4,0.0625,0.06897122865254904
ar1_phi_0.5,78,5,0.03125,-0.028678151743188933
ar1_phi_0.5,78,6,0.015625,-0.05096425160752234
ar1_phi_0.5,78,7,0.0078125,-0.034083529767021864
ar1_phi_0.5,78,8,0.00390625,-0.05834495455024132
ar1_phi_0.5,78,9,0.001953125,-0.002968317023224238
ar1_phi_0.5,78,10,0.0009765625,0.03477153175201428
ar1_phi_0.5,78,11,0.00048828125,0.07597257460164424
ar1_phi_0.5,78,12,0.000244140625,0.08028826525358018
ar1_phi_0.5,78,13,0.0001220703125,-0.03309492984895196
ar1_phi_0.5,78,14,6.103515625e-05,-0.02053171146148729
ar1_phi_0.5,78,15,3.0517578125e-05,0.02081558635507666
ar1_phi_0.5,78,16,1.52587890625e-05,0.03032554118671689
ar1_phi_0.5,78,17,7.62939453125e-06,0.002570962071322143
ar1_phi_0.5,78,18,3.814697265625e-06,0.028621113055898813
ar1_phi_0.5,78,19,1.9073486328125e-06,0.07073646126659909
ar1_phi_0.5,78,20,9.5367431640625e-07,0.029880004012007615
ar1_phi_0.5,79,1,0.5,0.47338089427545715
ar1_phi_0.5,79,2,0.25,0.20174872328463364
ar1_phi_0.5,79,3,0.125,-0.0069184519779309376
ar1_phi_0.5,79,4,0.0625,-0.11694690993498169
ar1_phi_0.5,79,5,0.03125,-0.12174937219173923
ar1_phi_0.5,79,6,0.015625,-0.12335673878879348
ar1_phi_0.5,79,7,0.0078125,-0.1338560619335371
ar1_phi_0.5,79,8,0.00390625,-0.1390631307345908
ar1_phi_0.5,79,9,0.001953125,-0.06248987405588557
ar1_phi_0.5,79,10,0.0009765625,-0.09927079807714378
ar1_phi_0.5,79,11,0.00048828125,0.010398839520126924
ar1_phi_0.5,79,12,0.000244140625,0.06196990708936389
ar1_phi_0.5,79,13,0.0001220703125,0.1096192646801448
ar1_phi_0.5,79,14,6.103515625e-05,0.06368022660615211
ar1_phi_0.5,79,15,3.0517578125e-05,-0.012873887440278689
ar1_phi_0.5,79,16,1.52587890625e-05,-0.00846149814998401
ar1_phi_0.5,79,17,7.62939453125e-06,-0.014600137536529834
ar1_phi_0.5,79,18,3.814697265625e-06,-0.050511293775465524
ar1_phi_0.5,79,19,1.9073486328125e-06,-0.020118962906470948
ar1_phi_0.5,79,20,9.5367431640625e-07,0.00698014383845474
ar1_phi_0.5,80,1,0.5,0.419212557729645
ar1_phi_0.5,80,2,0.25,0.14733217998972004
ar1_phi_0.5,80,3,0.125,0.06984511502827154
ar1_phi_0.5,80,4,0.0625,0.019516077070859977
ar1_phi_0.5,80,5,0.03125,-0.03686778714715397
ar1_phi_0.5,80,6,0.015625,-0.09659089692437259
ar1_phi_0.5,80,7,0.0078125,-0.1752365231257645
ar1_phi_0.5,80,8,0.00390625,-0.15260287454658938
ar1_phi_0.5,80,9,0.001953125,-0.10037338212598951
ar1_phi_0.5,80,10,0.0009765625,-0.021930369006205385
ar1_phi_0.5,80,11,0.00048828125,-0.07153558799349397
ar1_phi_0.5,80,12,0.000244140625,-0.09812796285679559
ar1_phi_0.5,80,13,0.0001220703125,-0.05012849855158056
ar1_phi_0.5,80,14,6.103515625e-05,0.0022254248497734774
ar1_phi_0.5,80,15,3.0517578125e-05,-0.005373188045091881
ar1_phi_0.5,80,16,1.52587890625e-05,-0.03200947066486793
ar1_phi_0.5,80,17,7.62939453125e-06,-0.029433274219340864
ar1_phi_0.5,80,18,3.814697265625e-06,-0.0745728528702656
ar1_phi_0.5,80,19,1.9073486328125e-06,-0.052884702706262554
ar1_phi_0.5,80,20,9.5367431640625e-07,-0.05844806947182638
ar1_phi_0.5,81,1,0.5,0.5033080681438228
ar1_phi_0.5,81,2,0.25,0.2399148015713901
ar1_phi_0.5,81,3,0.125,0.1265288812571327
ar1_phi_0.5,81,4,0.0625,0.06255453098621605
ar1_phi_0.5,81,5,0.03125,-0.0011533208600146851
ar1_phi_0.5,81,6,0.015625,0.1025286025335815
ar1_phi_0.5,81,7,0.0078125,0.12945359056161088
ar1_phi_0.5,81,8,0.00390625,0.18142263930992988
ar1_phi_0.5,81,9,0.001953125,0.17810657784804443
ar1_phi_0.5,81,10,0.0009765625,0.1449744705372474
ar1_phi_0.5,81,11,0.00048828125,0.03150635461157987
ar1_phi_0.5,81,12,0.000244140625,-0.036331435111046764
ar1_phi_0.5,81,13,0.0001220703125,-0.020984546141220372
ar1_phi_0.5,81,14,6.103515625e-05,-0.005398393772234583
ar1_phi_0.5,81,15,3.0517578125e-05,-0.0423293548528691
ar1_phi_0.5,81,16,1.52587890625e-05,-0.04120245123863081
ar1_phi_0.5,81,17,7.62939453125e-06,-0.03000240844077216
ar1_phi_0.5,81,18,3.814697265625e-06,-0.09666335848696993
ar1_phi_0.5,81,19,1.9073486328125e-06,-0.0758583702897755
ar1_phi_0.5,81,20,9.5367431640625e-07,-0.06981615415871904
ar1_phi_0.5,82,1,0.5,0.48113114411980284
ar1_phi_0.5,82,2,0.25,0.18097960963864193
ar1_phi_0.5,82,3,0.125,0.09008030155251892
ar1_phi_0.5,82,4,0.0625,0.09412416020254756
ar1_phi_0.5,82,5,0.03125,0.0828622456704129
ar1_phi_0.5,82,6,0.015625,0.09265534288497723
ar1_phi_0.5,82,7,0.0078125,0.09441482394156119
ar1_phi_0.5,82,8,0.00390625,0.010734420327390996
ar1_phi_0.5,82,9,0.001953125,-0.008517845978507155
ar1_phi_0.5,82,10,0.0009765625,-0.050049062319723024
ar1_phi_0.5,82,11,0.00048828125,-0.03674624294237655
ar1_phi_0.5,82,12,0.000244140625,-0.09924400589113343
ar1_phi_0.5,82,13,0.0001220703125,-0.0666350303542315
ar1_phi_0.5,82,14,6.103515625e-05,-0.03631890152241049
ar1_phi_0.5,82,15,3.0517578125e-05,0.004060081789116808
ar1_phi_0.5,82,16,1.52587890625e-05,-0.04044845708858093
ar1_phi_0.5,82,17,7.62939453125e-06,-0.1096363106624935
ar1_phi_0.5,82,18,3.814697265625e-06,-0.07055438637514908
ar1_phi_0.5,82,19,1.9073486328125e-06,-0.00250519890144395
ar1_phi_0.5,82,20,9.5367431640625e-07,0.05164307165564521
ar1_phi_0.5,83,1,0.5,0.4594020982737637
ar1_phi_0.5,83,2,0.25,0.18646684308545447
ar1_phi_0.5,83,3,0.125,0.13126552174968592
ar1_phi_0.5,83,4,0.0625,0.1427298231643932
ar1_phi_0.5,83,5,0.03125,0.055383157592024494
ar1_phi_0.5,83,6,0.015625,0.06832058177980513
ar1_phi_0.5,83,7,0.0078125,0.042569470392043375
ar1_phi_0.5,83,8,0.00390625,-0.07705736333046416
ar1_phi_0.5,83,9,0.001953125,-0.12628683058372636
ar1_phi_0.5,83,10,0.0009765625,-0.033135576900647966
ar1_phi_0.5,83,11,0.00048828125,-0.007216275333887445
ar1_phi_0.5,83,12,0.000244140625,-0.03730594982536829
ar1_phi_0.5,83,13,0.0001220703125,-0.07345905774413346
ar1_phi_0.5,83,14,6.103515625e-05,-0.1411147412272376
ar1_phi_0.5,83,15,3.0517578125e-05,-0.1142082161294083
ar1_phi_0.5,83,16,1.52587890625e-05,-0.11929450833638158
ar1_phi_0.5,83,17,7.62939453125e-06,-0.07463408376607851
ar1_phi_0.5,83,18,3.814697265625e-06,-0.030752480837719507
ar1_phi_0.5,83,19,1.9073486328125e-06,-0.029649005468653962
ar1_phi_0.5,83,20,9.5367431640625e-07,-0.06680958368737754
ar1_phi_0.5,84,1,0.5,0.5430616024778058
ar1_phi_0.5,84,2,0.25,0.2339592254613026
ar1_phi_0.5,84,3,0.125,0.09811990097791919
ar1_phi_0.5,84,4,0.0625,0.051816276215491744
ar1_phi_0.5,84,5,0.03125,-0.04681528595617898
ar1_phi_0.5,84,6,0.015625,-0.05735983824136401
ar1_phi_0.5,84,7,0.0078125,-0.05050841028836115
ar1_phi_0.5,84,8,0.00390625,-0.04132862910870469
ar1_phi_0.5,84,9,0.001953125,-0.05751706895435891
ar1_phi_0.5,84,10,0.0009765625,-0.07004894532969888
ar1_phi_0.5,84,11,0.00048828125,-0.08970257680106931
ar1_phi_0.5,84,12,0.000244140625,-0.07826736981573645
ar1_phi_0.5,84,13,0.0001220703125,-0.05820623772822614
ar1_phi_0.5,84,14,6.103515625e-05,-0.07135353643293513
ar1_phi_0.5,84,15,3.0517578125e-05,-0.06428920539343229
ar1_phi_0.5,84,16,1.52587890625e-05,-0.04458052992088757
ar1_phi_0.5,84,17,7.62939453125e-06,-0.00477207542658469
ar1_phi_0.5,84,18,3.814697265625e-06,-0.05576162358392112
ar1_phi_0.5,84,19,1.9073486328125e-06,-0.05748007190597425
ar1_phi_0.5,84,20,9.5367431640625e-07,-0.05896414278459448
ar1_phi_0.5,85,1,0.5,0.37009379863392844
ar1_phi_0.5,85,2,0.25,0.0941049335506007
ar1_phi_0.5,85,3,0.125,0.03817858865512965
ar1_phi_0.5,85,4,0.0625,0.041398878745621745
ar1_phi_0.5,85,5,0.03125,0.04554858435570763
ar1_phi_0.5,85,6,0.015625,0.002441657521411182
ar1_phi_0.5,85,7,0.0078125,0.029222878414985914
ar1_phi_0.5,85,8,0.00390625,-0.0008338822703057272
ar1_phi_0.5,85,9,0.001953125,0.04184451818741398
ar1_phi_0.5,85,10,0.0009765625,0.03922693087884349
ar1_phi_0.5,85,11,0.00048828125,0.06582991175805285
ar1_phi_0.5,85,12,0.000244140625,0.010632140843892874
ar1_phi_0.5,85,13,0.0001220703125,0.013902457363758157
ar1_phi_0.5,85,14,6.103515625e-05,0.05312286912623104
ar1_phi_0.5,85,15,3.0517578125e-05,0.06640335122797181
ar1_phi_0.5,85,16,1.52587890625e-05,0.021623319779330588
ar1_phi_0.5,85,17,7.62939453125e-06,-0.071627249284678
ar1_phi_0.5,85,18,3.814697265625e-06,-0.03519300846033099
ar1_phi_0.5,85,19,1.9073486328125e-06,-0.030719450808564832
ar1_phi_0.5,85,20,9.5367431640625e-07,0.07106286644343934
ar1_phi_0.5,86,1,0.5,0.4276709465239095
ar1_phi_0.5,86,2,0.25,0.24280036790911788
ar1_phi_0.5,86,3,0.125,0.11039408937296533
ar1_phi_0.5,86,4,0.0625,0.06019009299311283
ar1_phi_0.5,86,5,0.03125,0.08824757176798106
ar1_phi_0.5,86,6,0.015625,0.06743363475132166
ar1_phi_0.5,86,7,0.0078125,0.029521724683551454
ar1_phi_0.5,86,8,0.00390625,0.019762758624121086
ar1_phi_0.5,86,9,0.001953125,0.05138989307693357
ar1_phi_0.5,86,10,0.0009765625,0.106439627836637
ar1_phi_0.5,86,11,0.00048828125,0.10391724803368095
ar1_phi_0.5,86,12,0.000244140625,-0.028030667207649258
ar1_phi_0.5,86,13,0.0001220703125,-0.01660114312291299
ar1_phi_0.5,86,14,6.103515625e-05,-0.05310481283648787
ar1_phi_0.5,86,15,3.0517578125e-05,-0.03176064509462708
ar1_phi_0.5,86,16,1.52587890625e-05,-0.06548105108670564
ar1_phi_0.5,86,17,7.62939453125e-06,-0.10552126096555062
ar1_phi_0.5,86,18,3.814697265625e-06,-0.05897113446571191
ar1_phi_0.5,86,19,1.9073486328125e-06,-0.0829143298818429
ar1_phi_0.5,86,20,9.5367431640625e-07,-0.08402378961457324
ar1_phi_0.5,87,1,0.5,0.42764544441658087
ar1_phi_0.5,87,2,0.25,0.1103102775035102
ar1_phi_0.5,87,3,0.125,0.09274532685828234
ar1_phi_0.5,87,4,0.0625,0.08521255767643687
ar1_phi_0.5,87,5,0.03125,0.006150509441542561
ar1_phi_0.5,87,6,0.015625,0.0004887352512657586
ar1_phi_0.5,87,7,0.0078125,0.05643078692094397
ar1_phi_0.5,87,8,0.00390625,-8.394719838765331e-05
ar1_phi_0.5,87,9,0.001953125,-0.11645253418992167
ar1_phi_0.5,87,10,0.0009765625,-0.09952251068825012
ar1_phi_0.5,87,11,0.00048828125,-0.10972255906310963
ar1_phi_0.5,87,12,0.000244140625,-0.08971214509788321
ar1_phi_0.5,87,13,0.0001220703125,-0.08264469679925358
ar1_phi_0.5,87,14,6.103515625e-05,0.020215398037414956
ar1_phi_0.5,87,15,3.0517578125e-05,-0.02489606141397588
ar1_phi_0.5,87,16,1.52587890625e-05,-0.06115218490671013
ar1_phi_0.5,87,17,7.62939453125e-06,-0.011160919161930473
ar1_phi_0.5,87,18,3.814697265625e-06,-0.023601315978247717
ar1_phi_0.5,87,19,1.9073486328125e-06,-0.034983107536938236
ar1_phi_0.5,87,20,9.5367431640625e-07,-0.01284382131542934
ar1_phi_0.5,88,1,0.5,0.4969049885544602
ar1_phi_0.5,88,2,0.25,0.2351618710538243
ar1_phi_0.5,88,3,0.125,0.09883432580766502
ar1_phi_0.5,88,4,0.0625,0.10321683615123071
ar1_phi_0.5,88,5,0.03125,0.06562396245570376
ar1_phi_0.5,88,6,0.015625,0.00982762072896136
ar1_phi_0.5,88,7,0.0078125,-0.0228358194688615
ar1_phi_0.5,88,8,0.00390625,-0.04068944224204244
ar1_phi_0.5,88,9,0.001953125,-0.04257217131819286
ar1_phi_0.5,88,10,0.0009765625,-0.08708916958423797
ar1_phi_0.5,88,11,0.00048828125,-0.03146204244946979
ar1_phi_0.5,88,12,0.000244140625,0.0008205787849924553
ar1_phi_0.5,88,13,0.0001220703125,-0.08525673717141526
ar1_phi_0.5,88,14,6.103515625e-05,-0.05794179276822271
ar1_phi_0.5,88,15,3.0517578125e-05,-0.018249151433887653
ar1_phi_0.5,88,16,1.52587890625e-05,0.016996938499194657
ar1_phi_0.5,88,17,7.62939453125e-06,0.016158696906652545
ar1_phi_0.5,88,18,3.814697265625e-06,0.06936785041905474
ar1_phi_0.5,88,19,1.9073486328125e-06,0.10230626415389739
ar1_phi_0.5,88,20,9.5367431640625e-07,0.12062376774380829
ar1_phi_0.5,89,1,0.5,0.47134149795468183
ar1_phi_0.5,89,2,0.25,0.2498668791970981
ar1_phi_0.5,89,3,0.125,0.15027233481751723
ar1_phi_0.5,89,4,0.0625,0.05127960512788185
ar1_phi_0.5,89,5,0.03125,0.01322807399542123
ar1_phi_0.5,89,6,0.015625,0.018069967663380287
ar1_phi_0.5,89,7,0.0078125,0.04007906242538942
ar1_phi_0.5,89,8,0.00390625,0.09013991176119014
ar1_phi_0.5,89,9,0.001953125,-0.023713717496777403
ar1_phi_0.5,89,10,0.0009765625,-0.045674951918846435
ar1_phi_0.5,89,11,0.00048828125,-0.07279421139364786
ar1_phi_0.5,89,12,0.000244140625,-0.0761430235971361
ar1_phi_0.5,89,13,0.0001220703125,-0.05377673782666678
ar1_phi_0.5,89,14,6.103515625e-05,-0.0648138045400499
ar1_phi_0.5,89,15,3.0517578125e-05,-0.01518771868989163
ar1_phi_0.5,89,16,1.52587890625e-05,-0.003141459515981433
ar1_phi_0.5,89,17,7.62939453125e-06,-0.01046161687423699
ar1_phi_0.5,89,18,3.814697265625e-06,0.043691793630654535
ar1_phi_0.5,89,19,1.9073486328125e-06,0.036811731672829175
ar1_phi_0.5,89,20,9.5367431640625e-07,-0.03714319329725219
ar1_phi_0.5,90,1,0.5,0.5338169382967961
ar1_phi_0.5,90,2,0.25,0.22642923098301354
ar1_phi_0.5,90,3,0.125,0.0479116311487653
ar1_phi_0.5,90,4,0.0625,-0.07928647429236385
ar1_phi_0.5,90,5,0.03125,-0.07474495428024257
ar1_phi_0.5,90,6,0.015625,-0.02133239299263499
ar1_phi_0.5,90,7,0.0078125,0.06330266680058153
ar1_phi_0.5,90,8,0.00390625,0.07765937389664058
ar1_phi_0.5,90,9,0.001953125,0.09930162366374715
ar1_phi_0.5,90,10,0.0009765625,0.08670690451443537
ar1_phi_0.5,90,11,0.00048828125,0.022403543150433844
ar1_phi_0.5,90,12,0.000244140625,-0.030181807772123533
ar1_phi_0.5,90,13,0.0001220703125,-0.0465714185617012
ar1_phi_0.5,90,14,6.103515625e-05,-0.051634364935728254
ar1_phi_0.5,90,15,3.0517578125e-05,-0.03039464908944907
ar1_phi_0.5,90,16,1.52587890625e-05,-0.026759618304532995
ar1_phi_0.5,90,17,7.62939453125e-06,0.01605167204191074
ar1_phi_0.5,90,18,3.814697265625e-06,0.034001263921533985
ar1_phi_0.5,90,19,1.9073486328125e-06,0.027362801441349782
ar1_phi_0.5,90,20,9.5367431640625e-07,0.016283121602082565
ar1_phi_0.5,91,1,0.5,0.4788455799592622
ar1_phi_0.5,91,2,0.25,0.20127101887875465
ar1_phi_0.5,91,3,0.125,0.12002880633661386
ar1_phi_0.5,91,4,0.0625,0.05328448778140012
ar1_phi_0.5,91,5,0.03125,0.0388136436547737
ar1_phi_0.5,91,6,0.015625,-0.01905503593431363
ar1_phi_0.5,91,7,0.0078125,-0.07601227818964693
ar1_phi_0.5,91,8,0.00390625,-0.06782608539589435
ar1_phi_0.5,91,9,0.001953125,-0.01926398675333512
ar1_phi_0.5,91,10,0.0009765625,0.004315490796545662
ar1_phi_0.5,91,11,0.00048828125,0.011136227639131734
ar1_phi_0.5,91,12,0.000244140625,-0.04764191146786645
ar1_phi_0.5,91,13,0.0001220703125,-0.021866151366226008
ar1_phi_0.5,91,14,6.103515625e-05,0.058317187543403474
ar1_phi_0.5,91,15,3.0517578125e-05,0.018830227910648128
ar1_phi_0.5,91,16,1.52587890625e-05,-0.02890908660959672
ar1_phi_0.5,91,17,7.62939453125e-06,-0.04623541755586003
ar1_phi_0.5,91,18,3.814697265625e-06,-0.046639223031321966
